dataid	knownlabel	readtype	predictedlabel	readcounts	ptype
T21	Rhinovirus	MM	Metapneumovirus	0	Single
T21	Sars_cov_2	MM	Metapneumovirus	0	Single
T21	Unrelated	MM	Metapneumovirus	1	Single
T21	Coronaviridae	EQUAL	pDiscarded	0	Single
T21	Human	EQUAL	pDiscarded	18	Single
T21	Influenza	EQUAL	pDiscarded	29	Single
T21	Metapneumovirus	EQUAL	pDiscarded	41	Single
T21	Rhinovirus	EQUAL	pDiscarded	7	Single
T21	Sars_cov_2	EQUAL	pDiscarded	14	Single
T21	Unrelated	EQUAL	pDiscarded	334	Single
T21	Coronaviridae	INDEL	pDiscarded	0	Single
T21	Human	INDEL	pDiscarded	0	Single
T21	Influenza	INDEL	pDiscarded	0	Single
T21	Metapneumovirus	INDEL	pDiscarded	0	Single
T21	Rhinovirus	INDEL	pDiscarded	0	Single
T21	Sars_cov_2	INDEL	pDiscarded	0	Single
T21	Unrelated	INDEL	pDiscarded	0	Single
T21	Coronaviridae	MM	pDiscarded	71	Single
T21	Human	MM	pDiscarded	9	Single
T21	Influenza	MM	pDiscarded	39	Single
T21	Metapneumovirus	MM	pDiscarded	158	Single
T21	Rhinovirus	MM	pDiscarded	62	Single
T21	Sars_cov_2	MM	pDiscarded	63	Single
T21	Unrelated	MM	pDiscarded	72	Single
T21	Coronaviridae	EQUAL	Rhinovirus	0	Single
T21	Human	EQUAL	Rhinovirus	3	Single
T21	Influenza	EQUAL	Rhinovirus	0	Single
T21	Metapneumovirus	EQUAL	Rhinovirus	0	Single
T21	Rhinovirus	EQUAL	Rhinovirus	78184	Single
T21	Sars_cov_2	EQUAL	Rhinovirus	1	Single
T21	Unrelated	EQUAL	Rhinovirus	69	Single
T21	Coronaviridae	INDEL	Rhinovirus	0	Single
T21	Human	INDEL	Rhinovirus	0	Single
T21	Influenza	INDEL	Rhinovirus	0	Single
T21	Metapneumovirus	INDEL	Rhinovirus	0	Single
T21	Rhinovirus	INDEL	Rhinovirus	31	Single
T21	Sars_cov_2	INDEL	Rhinovirus	0	Single
T21	Unrelated	INDEL	Rhinovirus	0	Single
T21	Coronaviridae	MM	Rhinovirus	0	Single
T21	Human	MM	Rhinovirus	1	Single
T21	Influenza	MM	Rhinovirus	0	Single
T21	Metapneumovirus	MM	Rhinovirus	0	Single
T21	Rhinovirus	MM	Rhinovirus	22272	Single
T21	Sars_cov_2	MM	Rhinovirus	6	Single
T21	Unrelated	MM	Rhinovirus	11	Single
T21	Coronaviridae	EQUAL	Sars_cov_2	0	Single
T21	Human	EQUAL	Sars_cov_2	0	Single
T21	Influenza	EQUAL	Sars_cov_2	0	Single
T21	Metapneumovirus	EQUAL	Sars_cov_2	0	Single
T21	Rhinovirus	EQUAL	Sars_cov_2	0	Single
T21	Sars_cov_2	EQUAL	Sars_cov_2	77849	Single
T21	Unrelated	EQUAL	Sars_cov_2	1	Single
T21	Coronaviridae	INDEL	Sars_cov_2	0	Single
T21	Human	INDEL	Sars_cov_2	0	Single
T21	Influenza	INDEL	Sars_cov_2	0	Single
T21	Metapneumovirus	INDEL	Sars_cov_2	0	Single
T21	Rhinovirus	INDEL	Sars_cov_2	0	Single
T21	Sars_cov_2	INDEL	Sars_cov_2	19	Single
T21	Unrelated	INDEL	Sars_cov_2	0	Single
T21	Coronaviridae	MM	Sars_cov_2	0	Single
T21	Human	MM	Sars_cov_2	0	Single
T21	Influenza	MM	Sars_cov_2	0	Single
T21	Metapneumovirus	MM	Sars_cov_2	0	Single
T21	Rhinovirus	MM	Sars_cov_2	0	Single
T21	Sars_cov_2	MM	Sars_cov_2	22204	Single
T21	Unrelated	MM	Sars_cov_2	0	Single
T21	Coronaviridae	EQUAL	Coronaviridae	79270	Double
T21	Human	EQUAL	Coronaviridae	0	Double
T21	Influenza	EQUAL	Coronaviridae	0	Double
T21	Metapneumovirus	EQUAL	Coronaviridae	0	Double
T21	Rhinovirus	EQUAL	Coronaviridae	0	Double
T21	Sars_cov_2	EQUAL	Coronaviridae	0	Double
T21	Unrelated	EQUAL	Coronaviridae	37	Double
T21	Coronaviridae	INDEL	Coronaviridae	27	Double
T21	Human	INDEL	Coronaviridae	0	Double
T21	Influenza	INDEL	Coronaviridae	0	Double
T21	Metapneumovirus	INDEL	Coronaviridae	0	Double
T21	Rhinovirus	INDEL	Coronaviridae	0	Double
T21	Sars_cov_2	INDEL	Coronaviridae	0	Double
T21	Unrelated	INDEL	Coronaviridae	0	Double
T21	Coronaviridae	MM	Coronaviridae	22305	Double
T21	Human	MM	Coronaviridae	0	Double
T21	Influenza	MM	Coronaviridae	0	Double
T21	Metapneumovirus	MM	Coronaviridae	0	Double
T21	Rhinovirus	MM	Coronaviridae	0	Double
T21	Sars_cov_2	MM	Coronaviridae	2	Double
T21	Unrelated	MM	Coronaviridae	8	Double
T21	Coronaviridae	EQUAL	Discarded	260	Double
T21	Human	EQUAL	Discarded	0	Double
T21	Influenza	EQUAL	Discarded	1163	Double
T21	Metapneumovirus	EQUAL	Discarded	0	Double
T21	Rhinovirus	EQUAL	Discarded	1079	Double
T21	Sars_cov_2	EQUAL	Discarded	96	Double
T21	Unrelated	EQUAL	Discarded	58	Double
T21	Coronaviridae	INDEL	Discarded	0	Double
T21	Human	INDEL	Discarded	0	Double
T21	Influenza	INDEL	Discarded	0	Double
T21	Metapneumovirus	INDEL	Discarded	0	Double
T21	Rhinovirus	INDEL	Discarded	0	Double
T21	Sars_cov_2	INDEL	Discarded	0	Double
T21	Unrelated	INDEL	Discarded	0	Double
T21	Coronaviridae	MM	Discarded	72	Double
T21	Human	MM	Discarded	0	Double
T21	Influenza	MM	Discarded	370	Double
T21	Metapneumovirus	MM	Discarded	0	Double
T21	Rhinovirus	MM	Discarded	294	Double
T21	Sars_cov_2	MM	Discarded	37	Double
T21	Unrelated	MM	Discarded	12	Double
T21	Coronaviridae	EQUAL	Human	0	Double
T21	Human	EQUAL	Human	77904	Double
T21	Influenza	EQUAL	Human	7	Double
T21	Metapneumovirus	EQUAL	Human	0	Double
T21	Rhinovirus	EQUAL	Human	1	Double
T21	Sars_cov_2	EQUAL	Human	0	Double
T21	Unrelated	EQUAL	Human	77544	Double
T21	Coronaviridae	INDEL	Human	0	Double
T21	Human	INDEL	Human	24	Double
T21	Influenza	INDEL	Human	0	Double
T21	Metapneumovirus	INDEL	Human	0	Double
T21	Rhinovirus	INDEL	Human	0	Double
T21	Sars_cov_2	INDEL	Human	0	Double
T21	Unrelated	INDEL	Human	22	Double
T21	Coronaviridae	MM	Human	34	Double
T21	Human	MM	Human	22246	Double
T21	Influenza	MM	Human	21	Double
T21	Metapneumovirus	MM	Human	33	Double
T21	Rhinovirus	MM	Human	21	Double
T21	Sars_cov_2	MM	Human	17	Double
T21	Unrelated	MM	Human	21905	Double
T21	Coronaviridae	EQUAL	Influenza	0	Double
T21	Human	EQUAL	Influenza	0	Double
T21	Influenza	EQUAL	Influenza	76834	Double
T21	Metapneumovirus	EQUAL	Influenza	0	Double
T21	Rhinovirus	EQUAL	Influenza	0	Double
T21	Sars_cov_2	EQUAL	Influenza	0	Double
T21	Unrelated	EQUAL	Influenza	0	Double
T21	Coronaviridae	INDEL	Influenza	0	Double
T21	Human	INDEL	Influenza	0	Double
T21	Influenza	INDEL	Influenza	19	Double
T21	Metapneumovirus	INDEL	Influenza	0	Double
T21	Rhinovirus	INDEL	Influenza	0	Double
T21	Sars_cov_2	INDEL	Influenza	0	Double
T21	Unrelated	INDEL	Influenza	0	Double
T21	Coronaviridae	MM	Influenza	0	Double
T21	Human	MM	Influenza	0	Double
T21	Influenza	MM	Influenza	21692	Double
T21	Metapneumovirus	MM	Influenza	0	Double
T21	Rhinovirus	MM	Influenza	0	Double
T21	Sars_cov_2	MM	Influenza	0	Double
T21	Unrelated	MM	Influenza	0	Double
T21	Coronaviridae	EQUAL	Metapneumovirus	0	Double
T21	Human	EQUAL	Metapneumovirus	0	Double
T21	Influenza	EQUAL	Metapneumovirus	0	Double
T21	Metapneumovirus	EQUAL	Metapneumovirus	78235	Double
T21	Rhinovirus	EQUAL	Metapneumovirus	0	Double
T21	Sars_cov_2	EQUAL	Metapneumovirus	0	Double
T21	Unrelated	EQUAL	Metapneumovirus	0	Double
T21	Coronaviridae	INDEL	Metapneumovirus	0	Double
T21	Human	INDEL	Metapneumovirus	0	Double
T21	Influenza	INDEL	Metapneumovirus	0	Double
T21	Metapneumovirus	INDEL	Metapneumovirus	20	Double
T21	Rhinovirus	INDEL	Metapneumovirus	0	Double
T21	Sars_cov_2	INDEL	Metapneumovirus	0	Double
T21	Unrelated	INDEL	Metapneumovirus	0	Double
T21	Coronaviridae	MM	Metapneumovirus	0	Double
T21	Human	MM	Metapneumovirus	0	Double
T21	Influenza	MM	Metapneumovirus	0	Double
T21	Metapneumovirus	MM	Metapneumovirus	21966	Double
T21	Rhinovirus	MM	Metapneumovirus	0	Double
T21	Sars_cov_2	MM	Metapneumovirus	0	Double
T21	Unrelated	MM	Metapneumovirus	0	Double
T21	Coronaviridae	EQUAL	pDiscarded	0	Double
T21	Human	EQUAL	pDiscarded	18	Double
T21	Influenza	EQUAL	pDiscarded	29	Double
T21	Metapneumovirus	EQUAL	pDiscarded	41	Double
T21	Rhinovirus	EQUAL	pDiscarded	7	Double
T21	Sars_cov_2	EQUAL	pDiscarded	14	Double
T21	Unrelated	EQUAL	pDiscarded	334	Double
T21	Coronaviridae	INDEL	pDiscarded	0	Double
T21	Human	INDEL	pDiscarded	0	Double
T21	Influenza	INDEL	pDiscarded	0	Double
T21	Metapneumovirus	INDEL	pDiscarded	0	Double
T21	Rhinovirus	INDEL	pDiscarded	0	Double
T21	Sars_cov_2	INDEL	pDiscarded	0	Double
T21	Unrelated	INDEL	pDiscarded	0	Double
T21	Coronaviridae	MM	pDiscarded	71	Double
T21	Human	MM	pDiscarded	9	Double
T21	Influenza	MM	pDiscarded	39	Double
T21	Metapneumovirus	MM	pDiscarded	158	Double
T21	Rhinovirus	MM	pDiscarded	62	Double
T21	Sars_cov_2	MM	pDiscarded	63	Double
T21	Unrelated	MM	pDiscarded	72	Double
T21	Coronaviridae	EQUAL	rc_discarded	0	Double
T21	Human	EQUAL	rc_discarded	6	Double
T21	Influenza	EQUAL	rc_discarded	24	Double
T21	Metapneumovirus	EQUAL	rc_discarded	15	Double
T21	Rhinovirus	EQUAL	rc_discarded	3	Double
T21	Sars_cov_2	EQUAL	rc_discarded	3	Double
T21	Unrelated	EQUAL	rc_discarded	137	Double
T21	Coronaviridae	INDEL	rc_discarded	0	Double
T21	Human	INDEL	rc_discarded	0	Double
T21	Influenza	INDEL	rc_discarded	0	Double
T21	Metapneumovirus	INDEL	rc_discarded	0	Double
T21	Rhinovirus	INDEL	rc_discarded	0	Double
T21	Sars_cov_2	INDEL	rc_discarded	0	Double
T21	Unrelated	INDEL	rc_discarded	0	Double
T21	Coronaviridae	MM	rc_discarded	37	Double
T21	Human	MM	rc_discarded	2	Double
T21	Influenza	MM	rc_discarded	37	Double
T21	Metapneumovirus	MM	rc_discarded	80	Double
T21	Rhinovirus	MM	rc_discarded	42	Double
T21	Sars_cov_2	MM	rc_discarded	132	Double
T21	Unrelated	MM	rc_discarded	41	Double
T21	Coronaviridae	EQUAL	Rhinovirus	0	Double
T21	Human	EQUAL	Rhinovirus	0	Double
T21	Influenza	EQUAL	Rhinovirus	0	Double
T21	Metapneumovirus	EQUAL	Rhinovirus	0	Double
T21	Rhinovirus	EQUAL	Rhinovirus	78181	Double
T21	Sars_cov_2	EQUAL	Rhinovirus	0	Double
T21	Unrelated	EQUAL	Rhinovirus	17	Double
T21	Coronaviridae	INDEL	Rhinovirus	0	Double
T21	Human	INDEL	Rhinovirus	0	Double
T21	Influenza	INDEL	Rhinovirus	0	Double
T21	Metapneumovirus	INDEL	Rhinovirus	0	Double
T21	Rhinovirus	INDEL	Rhinovirus	31	Double
T21	Sars_cov_2	INDEL	Rhinovirus	0	Double
T21	Unrelated	INDEL	Rhinovirus	0	Double
T21	Coronaviridae	MM	Rhinovirus	0	Double
T21	Human	MM	Rhinovirus	0	Double
T21	Influenza	MM	Rhinovirus	0	Double
T21	Metapneumovirus	MM	Rhinovirus	0	Double
T21	Rhinovirus	MM	Rhinovirus	22230	Double
T21	Sars_cov_2	MM	Rhinovirus	0	Double
T21	Unrelated	MM	Rhinovirus	2	Double
T21	Coronaviridae	EQUAL	Sars_cov_2	0	Double
T21	Human	EQUAL	Sars_cov_2	0	Double
T21	Influenza	EQUAL	Sars_cov_2	0	Double
T21	Metapneumovirus	EQUAL	Sars_cov_2	0	Double
T21	Rhinovirus	EQUAL	Sars_cov_2	0	Double
T21	Sars_cov_2	EQUAL	Sars_cov_2	77847	Double
T21	Unrelated	EQUAL	Sars_cov_2	0	Double
T21	Coronaviridae	INDEL	Sars_cov_2	0	Double
T21	Human	INDEL	Sars_cov_2	0	Double
T21	Influenza	INDEL	Sars_cov_2	0	Double
T21	Metapneumovirus	INDEL	Sars_cov_2	0	Double
T21	Rhinovirus	INDEL	Sars_cov_2	0	Double
T21	Sars_cov_2	INDEL	Sars_cov_2	19	Double
T21	Unrelated	INDEL	Sars_cov_2	0	Double
T21	Coronaviridae	MM	Sars_cov_2	0	Double
T21	Human	MM	Sars_cov_2	0	Double
T21	Influenza	MM	Sars_cov_2	0	Double
T21	Metapneumovirus	MM	Sars_cov_2	0	Double
T21	Rhinovirus	MM	Sars_cov_2	0	Double
T21	Sars_cov_2	MM	Sars_cov_2	22118	Double
T21	Unrelated	MM	Sars_cov_2	0	Double
T22	Coronaviridae	EQUAL	Coronaviridae	79414	Single
T22	Human	EQUAL	Coronaviridae	3	Single
T22	Influenza	EQUAL	Coronaviridae	0	Single
T22	Metapneumovirus	EQUAL	Coronaviridae	6	Single
T22	Rhinovirus	EQUAL	Coronaviridae	1	Single
T22	Sars_cov_2	EQUAL	Coronaviridae	0	Single
T22	Unrelated	EQUAL	Coronaviridae	128	Single
T22	Coronaviridae	INDEL	Coronaviridae	32	Single
T22	Human	INDEL	Coronaviridae	0	Single
T22	Influenza	INDEL	Coronaviridae	0	Single
T22	Metapneumovirus	INDEL	Coronaviridae	0	Single
T22	Rhinovirus	INDEL	Coronaviridae	0	Single
T22	Sars_cov_2	INDEL	Coronaviridae	0	Single
T22	Unrelated	INDEL	Coronaviridae	0	Single
T22	Coronaviridae	MM	Coronaviridae	22218	Single
T22	Human	MM	Coronaviridae	4	Single
T22	Influenza	MM	Coronaviridae	1	Single
T22	Metapneumovirus	MM	Coronaviridae	13	Single
T22	Rhinovirus	MM	Coronaviridae	1	Single
T22	Sars_cov_2	MM	Coronaviridae	40	Single
T22	Unrelated	MM	Coronaviridae	31	Single
T22	Coronaviridae	EQUAL	Discarded	251	Single
T22	Human	EQUAL	Discarded	0	Single
T22	Influenza	EQUAL	Discarded	1155	Single
T22	Metapneumovirus	EQUAL	Discarded	0	Single
T22	Rhinovirus	EQUAL	Discarded	979	Single
T22	Sars_cov_2	EQUAL	Discarded	91	Single
T22	Unrelated	EQUAL	Discarded	74	Single
T22	Coronaviridae	INDEL	Discarded	0	Single
T22	Human	INDEL	Discarded	0	Single
T22	Influenza	INDEL	Discarded	1	Single
T22	Metapneumovirus	INDEL	Discarded	0	Single
T22	Rhinovirus	INDEL	Discarded	0	Single
T22	Sars_cov_2	INDEL	Discarded	0	Single
T22	Unrelated	INDEL	Discarded	0	Single
T22	Coronaviridae	MM	Discarded	76	Single
T22	Human	MM	Discarded	0	Single
T22	Influenza	MM	Discarded	324	Single
T22	Metapneumovirus	MM	Discarded	0	Single
T22	Rhinovirus	MM	Discarded	338	Single
T22	Sars_cov_2	MM	Discarded	23	Single
T22	Unrelated	MM	Discarded	21	Single
T22	Coronaviridae	EQUAL	Human	0	Single
T22	Human	EQUAL	Human	78104	Single
T22	Influenza	EQUAL	Human	8	Single
T22	Metapneumovirus	EQUAL	Human	0	Single
T22	Rhinovirus	EQUAL	Human	0	Single
T22	Sars_cov_2	EQUAL	Human	0	Single
T22	Unrelated	EQUAL	Human	77508	Single
T22	Coronaviridae	INDEL	Human	0	Single
T22	Human	INDEL	Human	18	Single
T22	Influenza	INDEL	Human	0	Single
T22	Metapneumovirus	INDEL	Human	0	Single
T22	Rhinovirus	INDEL	Human	0	Single
T22	Sars_cov_2	INDEL	Human	0	Single
T22	Unrelated	INDEL	Human	11	Single
T22	Coronaviridae	MM	Human	25	Single
T22	Human	MM	Human	22047	Single
T22	Influenza	MM	Human	18	Single
T22	Metapneumovirus	MM	Human	49	Single
T22	Rhinovirus	MM	Human	26	Single
T22	Sars_cov_2	MM	Human	18	Single
T22	Unrelated	MM	Human	21943	Single
T22	Coronaviridae	EQUAL	Influenza	0	Single
T22	Human	EQUAL	Influenza	0	Single
T22	Influenza	EQUAL	Influenza	76761	Single
T22	Metapneumovirus	EQUAL	Influenza	0	Single
T22	Rhinovirus	EQUAL	Influenza	0	Single
T22	Sars_cov_2	EQUAL	Influenza	0	Single
T22	Unrelated	EQUAL	Influenza	10	Single
T22	Coronaviridae	INDEL	Influenza	0	Single
T22	Human	INDEL	Influenza	0	Single
T22	Influenza	INDEL	Influenza	20	Single
T22	Metapneumovirus	INDEL	Influenza	0	Single
T22	Rhinovirus	INDEL	Influenza	0	Single
T22	Sars_cov_2	INDEL	Influenza	0	Single
T22	Unrelated	INDEL	Influenza	0	Single
T22	Coronaviridae	MM	Influenza	0	Single
T22	Human	MM	Influenza	0	Single
T22	Influenza	MM	Influenza	21738	Single
T22	Metapneumovirus	MM	Influenza	0	Single
T22	Rhinovirus	MM	Influenza	0	Single
T22	Sars_cov_2	MM	Influenza	0	Single
T22	Unrelated	MM	Influenza	4	Single
T22	Coronaviridae	EQUAL	Metapneumovirus	0	Single
T22	Human	EQUAL	Metapneumovirus	0	Single
T22	Influenza	EQUAL	Metapneumovirus	0	Single
T22	Metapneumovirus	EQUAL	Metapneumovirus	78429	Single
T22	Rhinovirus	EQUAL	Metapneumovirus	0	Single
T22	Sars_cov_2	EQUAL	Metapneumovirus	0	Single
T22	Unrelated	EQUAL	Metapneumovirus	2	Single
T22	Coronaviridae	INDEL	Metapneumovirus	0	Single
T22	Human	INDEL	Metapneumovirus	0	Single
T22	Influenza	INDEL	Metapneumovirus	0	Single
T22	Metapneumovirus	INDEL	Metapneumovirus	19	Single
T22	Rhinovirus	INDEL	Metapneumovirus	0	Single
T22	Sars_cov_2	INDEL	Metapneumovirus	0	Single
T22	Unrelated	INDEL	Metapneumovirus	0	Single
T22	Coronaviridae	MM	Metapneumovirus	0	Single
T22	Human	MM	Metapneumovirus	0	Single
T22	Influenza	MM	Metapneumovirus	0	Single
T22	Metapneumovirus	MM	Metapneumovirus	21853	Single
T22	Rhinovirus	MM	Metapneumovirus	0	Single
T22	Sars_cov_2	MM	Metapneumovirus	0	Single
T22	Unrelated	MM	Metapneumovirus	0	Single
T22	Coronaviridae	EQUAL	pDiscarded	0	Single
T22	Human	EQUAL	pDiscarded	25	Single
T22	Influenza	EQUAL	pDiscarded	39	Single
T22	Metapneumovirus	EQUAL	pDiscarded	45	Single
T22	Rhinovirus	EQUAL	pDiscarded	7	Single
T22	Sars_cov_2	EQUAL	pDiscarded	13	Single
T22	Unrelated	EQUAL	pDiscarded	280	Single
T22	Coronaviridae	INDEL	pDiscarded	0	Single
T22	Human	INDEL	pDiscarded	0	Single
T22	Influenza	INDEL	pDiscarded	0	Single
T22	Metapneumovirus	INDEL	pDiscarded	0	Single
T22	Rhinovirus	INDEL	pDiscarded	0	Single
T22	Sars_cov_2	INDEL	pDiscarded	0	Single
T22	Unrelated	INDEL	pDiscarded	0	Single
T22	Coronaviridae	MM	pDiscarded	59	Single
T22	Human	MM	pDiscarded	6	Single
T22	Influenza	MM	pDiscarded	47	Single
T22	Metapneumovirus	MM	pDiscarded	134	Single
T22	Rhinovirus	MM	pDiscarded	47	Single
T22	Sars_cov_2	MM	pDiscarded	56	Single
T22	Unrelated	MM	pDiscarded	86	Single
T22	Coronaviridae	EQUAL	Rhinovirus	0	Single
T22	Human	EQUAL	Rhinovirus	2	Single
T22	Influenza	EQUAL	Rhinovirus	0	Single
T22	Metapneumovirus	EQUAL	Rhinovirus	0	Single
T22	Rhinovirus	EQUAL	Rhinovirus	78371	Single
T22	Sars_cov_2	EQUAL	Rhinovirus	3	Single
T22	Unrelated	EQUAL	Rhinovirus	61	Single
T22	Coronaviridae	INDEL	Rhinovirus	0	Single
T22	Human	INDEL	Rhinovirus	0	Single
T22	Influenza	INDEL	Rhinovirus	0	Single
T22	Metapneumovirus	INDEL	Rhinovirus	0	Single
T22	Rhinovirus	INDEL	Rhinovirus	21	Single
T22	Sars_cov_2	INDEL	Rhinovirus	0	Single
T22	Unrelated	INDEL	Rhinovirus	0	Single
T22	Coronaviridae	MM	Rhinovirus	0	Single
T22	Human	MM	Rhinovirus	0	Single
T22	Influenza	MM	Rhinovirus	1	Single
T22	Metapneumovirus	MM	Rhinovirus	0	Single
T22	Rhinovirus	MM	Rhinovirus	22160	Single
T22	Sars_cov_2	MM	Rhinovirus	4	Single
T22	Unrelated	MM	Rhinovirus	20	Single
T22	Coronaviridae	EQUAL	Sars_cov_2	0	Single
T22	Human	EQUAL	Sars_cov_2	0	Single
T22	Influenza	EQUAL	Sars_cov_2	0	Single
T22	Metapneumovirus	EQUAL	Sars_cov_2	0	Single
T22	Rhinovirus	EQUAL	Sars_cov_2	0	Single
T22	Sars_cov_2	EQUAL	Sars_cov_2	78033	Single
T22	Unrelated	EQUAL	Sars_cov_2	5	Single
T22	Coronaviridae	INDEL	Sars_cov_2	0	Single
T22	Human	INDEL	Sars_cov_2	0	Single
T22	Influenza	INDEL	Sars_cov_2	0	Single
T22	Metapneumovirus	INDEL	Sars_cov_2	0	Single
T22	Rhinovirus	INDEL	Sars_cov_2	0	Single
T22	Sars_cov_2	INDEL	Sars_cov_2	15	Single
T22	Unrelated	INDEL	Sars_cov_2	0	Single
T22	Coronaviridae	MM	Sars_cov_2	1	Single
T22	Human	MM	Sars_cov_2	0	Single
T22	Influenza	MM	Sars_cov_2	0	Single
T22	Metapneumovirus	MM	Sars_cov_2	0	Single
T22	Rhinovirus	MM	Sars_cov_2	0	Single
T22	Sars_cov_2	MM	Sars_cov_2	22048	Single
T22	Unrelated	MM	Sars_cov_2	0	Single
T22	Coronaviridae	EQUAL	Coronaviridae	79414	Double
T22	Human	EQUAL	Coronaviridae	0	Double
T22	Influenza	EQUAL	Coronaviridae	0	Double
T22	Metapneumovirus	EQUAL	Coronaviridae	0	Double
T22	Rhinovirus	EQUAL	Coronaviridae	0	Double
T22	Sars_cov_2	EQUAL	Coronaviridae	0	Double
T22	Unrelated	EQUAL	Coronaviridae	46	Double
T22	Coronaviridae	INDEL	Coronaviridae	32	Double
T22	Human	INDEL	Coronaviridae	0	Double
T22	Influenza	INDEL	Coronaviridae	0	Double
T22	Metapneumovirus	INDEL	Coronaviridae	0	Double
T22	Rhinovirus	INDEL	Coronaviridae	0	Double
T22	Sars_cov_2	INDEL	Coronaviridae	0	Double
T22	Unrelated	INDEL	Coronaviridae	0	Double
T22	Coronaviridae	MM	Coronaviridae	22180	Double
T22	Human	MM	Coronaviridae	0	Double
T22	Influenza	MM	Coronaviridae	0	Double
T22	Metapneumovirus	MM	Coronaviridae	0	Double
T22	Rhinovirus	MM	Coronaviridae	0	Double
T22	Sars_cov_2	MM	Coronaviridae	4	Double
T22	Unrelated	MM	Coronaviridae	6	Double
T22	Coronaviridae	EQUAL	Discarded	251	Double
T22	Human	EQUAL	Discarded	0	Double
T22	Influenza	EQUAL	Discarded	1155	Double
T22	Metapneumovirus	EQUAL	Discarded	0	Double
T22	Rhinovirus	EQUAL	Discarded	979	Double
T22	Sars_cov_2	EQUAL	Discarded	91	Double
T22	Unrelated	EQUAL	Discarded	74	Double
T22	Coronaviridae	INDEL	Discarded	0	Double
T22	Human	INDEL	Discarded	0	Double
T22	Influenza	INDEL	Discarded	1	Double
T22	Metapneumovirus	INDEL	Discarded	0	Double
T22	Rhinovirus	INDEL	Discarded	0	Double
T22	Sars_cov_2	INDEL	Discarded	0	Double
T22	Unrelated	INDEL	Discarded	0	Double
T22	Coronaviridae	MM	Discarded	76	Double
T22	Human	MM	Discarded	0	Double
T22	Influenza	MM	Discarded	324	Double
T22	Metapneumovirus	MM	Discarded	0	Double
T22	Rhinovirus	MM	Discarded	338	Double
T22	Sars_cov_2	MM	Discarded	23	Double
T22	Unrelated	MM	Discarded	21	Double
T22	Coronaviridae	EQUAL	Human	0	Double
T22	Human	EQUAL	Human	78104	Double
T22	Influenza	EQUAL	Human	8	Double
T22	Metapneumovirus	EQUAL	Human	0	Double
T22	Rhinovirus	EQUAL	Human	0	Double
T22	Sars_cov_2	EQUAL	Human	0	Double
T22	Unrelated	EQUAL	Human	77508	Double
T22	Coronaviridae	INDEL	Human	0	Double
T22	Human	INDEL	Human	18	Double
T22	Influenza	INDEL	Human	0	Double
T22	Metapneumovirus	INDEL	Human	0	Double
T22	Rhinovirus	INDEL	Human	0	Double
T22	Sars_cov_2	INDEL	Human	0	Double
T22	Unrelated	INDEL	Human	11	Double
T22	Coronaviridae	MM	Human	25	Double
T22	Human	MM	Human	22047	Double
T22	Influenza	MM	Human	18	Double
T22	Metapneumovirus	MM	Human	49	Double
T22	Rhinovirus	MM	Human	26	Double
T22	Sars_cov_2	MM	Human	18	Double
T22	Unrelated	MM	Human	21943	Double
T22	Coronaviridae	EQUAL	Influenza	0	Double
T22	Human	EQUAL	Influenza	0	Double
T22	Influenza	EQUAL	Influenza	76741	Double
T22	Metapneumovirus	EQUAL	Influenza	0	Double
T22	Rhinovirus	EQUAL	Influenza	0	Double
T22	Sars_cov_2	EQUAL	Influenza	0	Double
T22	Unrelated	EQUAL	Influenza	0	Double
T22	Coronaviridae	INDEL	Influenza	0	Double
T22	Human	INDEL	Influenza	0	Double
T22	Influenza	INDEL	Influenza	20	Double
T22	Metapneumovirus	INDEL	Influenza	0	Double
T22	Rhinovirus	INDEL	Influenza	0	Double
T22	Sars_cov_2	INDEL	Influenza	0	Double
T22	Unrelated	INDEL	Influenza	0	Double
T22	Coronaviridae	MM	Influenza	0	Double
T22	Human	MM	Influenza	0	Double
T22	Influenza	MM	Influenza	21711	Double
T22	Metapneumovirus	MM	Influenza	0	Double
T22	Rhinovirus	MM	Influenza	0	Double
T22	Sars_cov_2	MM	Influenza	0	Double
T22	Unrelated	MM	Influenza	1	Double
T22	Coronaviridae	EQUAL	Metapneumovirus	0	Double
T22	Human	EQUAL	Metapneumovirus	0	Double
T22	Influenza	EQUAL	Metapneumovirus	0	Double
T22	Metapneumovirus	EQUAL	Metapneumovirus	78409	Double
T22	Rhinovirus	EQUAL	Metapneumovirus	0	Double
T22	Sars_cov_2	EQUAL	Metapneumovirus	0	Double
T22	Unrelated	EQUAL	Metapneumovirus	0	Double
T22	Coronaviridae	INDEL	Metapneumovirus	0	Double
T22	Human	INDEL	Metapneumovirus	0	Double
T22	Influenza	INDEL	Metapneumovirus	0	Double
T22	Metapneumovirus	INDEL	Metapneumovirus	18	Double
T22	Rhinovirus	INDEL	Metapneumovirus	0	Double
T22	Sars_cov_2	INDEL	Metapneumovirus	0	Double
T22	Unrelated	INDEL	Metapneumovirus	0	Double
T22	Coronaviridae	MM	Metapneumovirus	0	Double
T22	Human	MM	Metapneumovirus	0	Double
T22	Influenza	MM	Metapneumovirus	0	Double
T22	Metapneumovirus	MM	Metapneumovirus	21767	Double
T22	Rhinovirus	MM	Metapneumovirus	0	Double
T22	Sars_cov_2	MM	Metapneumovirus	0	Double
T22	Unrelated	MM	Metapneumovirus	0	Double
T22	Coronaviridae	EQUAL	pDiscarded	0	Double
