dataid	knownlabel	readtype	predictedlabel	readcounts	testclass
FPRT55	Human	MM	rc_discarded	0	Metapneumovirus
FPRT55	Influenza	MM	rc_discarded	36	Metapneumovirus
FPRT55	Rhinovirus	MM	rc_discarded	44	Metapneumovirus
FPRT55	Sars_cov_2	MM	rc_discarded	111	Metapneumovirus
FPRT55	Unrelated	MM	rc_discarded	88	Metapneumovirus
FPRT55	Coronaviridae	EQUAL	Rhinovirus	0	Metapneumovirus
FPRT55	Human	EQUAL	Rhinovirus	0	Metapneumovirus
FPRT55	Influenza	EQUAL	Rhinovirus	0	Metapneumovirus
FPRT55	Rhinovirus	EQUAL	Rhinovirus	106983	Metapneumovirus
FPRT55	Sars_cov_2	EQUAL	Rhinovirus	0	Metapneumovirus
FPRT55	Unrelated	EQUAL	Rhinovirus	49	Metapneumovirus
FPRT55	Coronaviridae	INDEL	Rhinovirus	0	Metapneumovirus
FPRT55	Human	INDEL	Rhinovirus	0	Metapneumovirus
FPRT55	Influenza	INDEL	Rhinovirus	0	Metapneumovirus
FPRT55	Rhinovirus	INDEL	Rhinovirus	25	Metapneumovirus
FPRT55	Sars_cov_2	INDEL	Rhinovirus	0	Metapneumovirus
FPRT55	Unrelated	INDEL	Rhinovirus	0	Metapneumovirus
FPRT55	Coronaviridae	MM	Rhinovirus	0	Metapneumovirus
FPRT55	Human	MM	Rhinovirus	0	Metapneumovirus
FPRT55	Influenza	MM	Rhinovirus	0	Metapneumovirus
FPRT55	Rhinovirus	MM	Rhinovirus	29976	Metapneumovirus
FPRT55	Sars_cov_2	MM	Rhinovirus	0	Metapneumovirus
FPRT55	Unrelated	MM	Rhinovirus	13	Metapneumovirus
FPRT55	Coronaviridae	EQUAL	Sars_cov_2	0	Metapneumovirus
FPRT55	Human	EQUAL	Sars_cov_2	0	Metapneumovirus
FPRT55	Influenza	EQUAL	Sars_cov_2	0	Metapneumovirus
FPRT55	Rhinovirus	EQUAL	Sars_cov_2	0	Metapneumovirus
FPRT55	Sars_cov_2	EQUAL	Sars_cov_2	54803	Metapneumovirus
FPRT55	Unrelated	EQUAL	Sars_cov_2	0	Metapneumovirus
FPRT55	Coronaviridae	INDEL	Sars_cov_2	0	Metapneumovirus
FPRT55	Human	INDEL	Sars_cov_2	0	Metapneumovirus
FPRT55	Influenza	INDEL	Sars_cov_2	0	Metapneumovirus
FPRT55	Rhinovirus	INDEL	Sars_cov_2	0	Metapneumovirus
FPRT55	Sars_cov_2	INDEL	Sars_cov_2	11	Metapneumovirus
FPRT55	Unrelated	INDEL	Sars_cov_2	0	Metapneumovirus
FPRT55	Coronaviridae	MM	Sars_cov_2	0	Metapneumovirus
FPRT55	Human	MM	Sars_cov_2	0	Metapneumovirus
FPRT55	Influenza	MM	Sars_cov_2	0	Metapneumovirus
FPRT55	Rhinovirus	MM	Sars_cov_2	0	Metapneumovirus
FPRT55	Sars_cov_2	MM	Sars_cov_2	15222	Metapneumovirus
FPRT55	Unrelated	MM	Sars_cov_2	0	Metapneumovirus
FPRT56	Coronaviridae	EQUAL	Coronaviridae	70508	Metapneumovirus
FPRT56	Rhinovirus	EQUAL	Coronaviridae	0	Metapneumovirus
FPRT56	Sars_cov_2	EQUAL	Coronaviridae	0	Metapneumovirus
FPRT56	Unrelated	EQUAL	Coronaviridae	0	Metapneumovirus
FPRT56	Coronaviridae	INDEL	Coronaviridae	25	Metapneumovirus
FPRT56	Rhinovirus	INDEL	Coronaviridae	0	Metapneumovirus
FPRT56	Sars_cov_2	INDEL	Coronaviridae	0	Metapneumovirus
FPRT56	Unrelated	INDEL	Coronaviridae	0	Metapneumovirus
FPRT56	Coronaviridae	MM	Coronaviridae	19846	Metapneumovirus
FPRT56	Rhinovirus	MM	Coronaviridae	0	Metapneumovirus
FPRT56	Sars_cov_2	MM	Coronaviridae	10	Metapneumovirus
FPRT56	Unrelated	MM	Coronaviridae	0	Metapneumovirus
FPRT56	Coronaviridae	EQUAL	Discarded	266	Metapneumovirus
FPRT56	Rhinovirus	EQUAL	Discarded	28	Metapneumovirus
FPRT56	Sars_cov_2	EQUAL	Discarded	398	Metapneumovirus
FPRT56	Unrelated	EQUAL	Discarded	1	Metapneumovirus
FPRT56	Coronaviridae	INDEL	Discarded	0	Metapneumovirus
FPRT56	Rhinovirus	INDEL	Discarded	0	Metapneumovirus
FPRT56	Sars_cov_2	INDEL	Discarded	0	Metapneumovirus
FPRT56	Unrelated	INDEL	Discarded	0	Metapneumovirus
FPRT56	Coronaviridae	MM	Discarded	65	Metapneumovirus
FPRT56	Rhinovirus	MM	Discarded	4	Metapneumovirus
FPRT56	Sars_cov_2	MM	Discarded	125	Metapneumovirus
FPRT56	Unrelated	MM	Discarded	0	Metapneumovirus
FPRT56	Coronaviridae	EQUAL	Human	0	Metapneumovirus
FPRT56	Rhinovirus	EQUAL	Human	0	Metapneumovirus
FPRT56	Sars_cov_2	EQUAL	Human	1	Metapneumovirus
FPRT56	Unrelated	EQUAL	Human	317	Metapneumovirus
FPRT56	Coronaviridae	INDEL	Human	0	Metapneumovirus
FPRT56	Rhinovirus	INDEL	Human	0	Metapneumovirus
FPRT56	Sars_cov_2	INDEL	Human	0	Metapneumovirus
FPRT56	Unrelated	INDEL	Human	0	Metapneumovirus
FPRT56	Coronaviridae	MM	Human	24	Metapneumovirus
FPRT56	Rhinovirus	MM	Human	0	Metapneumovirus
FPRT56	Sars_cov_2	MM	Human	49	Metapneumovirus
FPRT56	Unrelated	MM	Human	88	Metapneumovirus
FPRT56	Coronaviridae	EQUAL	pDiscarded	0	Metapneumovirus
FPRT56	Rhinovirus	EQUAL	pDiscarded	0	Metapneumovirus
FPRT56	Sars_cov_2	EQUAL	pDiscarded	40	Metapneumovirus
FPRT56	Unrelated	EQUAL	pDiscarded	3	Metapneumovirus
FPRT56	Coronaviridae	INDEL	pDiscarded	0	Metapneumovirus
FPRT56	Rhinovirus	INDEL	pDiscarded	0	Metapneumovirus
FPRT56	Sars_cov_2	INDEL	pDiscarded	2	Metapneumovirus
FPRT56	Unrelated	INDEL	pDiscarded	0	Metapneumovirus
FPRT56	Coronaviridae	MM	pDiscarded	45	Metapneumovirus
FPRT56	Rhinovirus	MM	pDiscarded	0	Metapneumovirus
FPRT56	Sars_cov_2	MM	pDiscarded	291	Metapneumovirus
FPRT56	Unrelated	MM	pDiscarded	2	Metapneumovirus
FPRT56	Coronaviridae	EQUAL	rc_discarded	0	Metapneumovirus
FPRT56	Rhinovirus	EQUAL	rc_discarded	0	Metapneumovirus
FPRT56	Sars_cov_2	EQUAL	rc_discarded	22	Metapneumovirus
FPRT56	Unrelated	EQUAL	rc_discarded	1	Metapneumovirus
FPRT56	Coronaviridae	INDEL	rc_discarded	0	Metapneumovirus
FPRT56	Rhinovirus	INDEL	rc_discarded	0	Metapneumovirus
FPRT56	Sars_cov_2	INDEL	rc_discarded	0	Metapneumovirus
FPRT56	Unrelated	INDEL	rc_discarded	0	Metapneumovirus
FPRT56	Coronaviridae	MM	rc_discarded	25	Metapneumovirus
FPRT56	Rhinovirus	MM	rc_discarded	0	Metapneumovirus
FPRT56	Sars_cov_2	MM	rc_discarded	506	Metapneumovirus
FPRT56	Unrelated	MM	rc_discarded	0	Metapneumovirus
FPRT56	Coronaviridae	EQUAL	Rhinovirus	0	Metapneumovirus
FPRT56	Rhinovirus	EQUAL	Rhinovirus	1412	Metapneumovirus
FPRT56	Sars_cov_2	EQUAL	Rhinovirus	0	Metapneumovirus
FPRT56	Unrelated	EQUAL	Rhinovirus	1	Metapneumovirus
FPRT56	Coronaviridae	INDEL	Rhinovirus	0	Metapneumovirus
FPRT56	Rhinovirus	INDEL	Rhinovirus	0	Metapneumovirus
FPRT56	Sars_cov_2	INDEL	Rhinovirus	0	Metapneumovirus
FPRT56	Unrelated	INDEL	Rhinovirus	0	Metapneumovirus
FPRT56	Coronaviridae	MM	Rhinovirus	0	Metapneumovirus
FPRT56	Rhinovirus	MM	Rhinovirus	376	Metapneumovirus
FPRT56	Sars_cov_2	MM	Rhinovirus	0	Metapneumovirus
FPRT56	Unrelated	MM	Rhinovirus	0	Metapneumovirus
FPRT56	Coronaviridae	EQUAL	Sars_cov_2	0	Metapneumovirus
FPRT56	Rhinovirus	EQUAL	Sars_cov_2	0	Metapneumovirus
FPRT56	Sars_cov_2	EQUAL	Sars_cov_2	316795	Metapneumovirus
FPRT56	Unrelated	EQUAL	Sars_cov_2	0	Metapneumovirus
FPRT56	Coronaviridae	INDEL	Sars_cov_2	0	Metapneumovirus
FPRT56	Rhinovirus	INDEL	Sars_cov_2	0	Metapneumovirus
FPRT56	Sars_cov_2	INDEL	Sars_cov_2	96	Metapneumovirus
FPRT56	Unrelated	INDEL	Sars_cov_2	0	Metapneumovirus
FPRT56	Coronaviridae	MM	Sars_cov_2	0	Metapneumovirus
FPRT56	Rhinovirus	MM	Sars_cov_2	0	Metapneumovirus
FPRT56	Sars_cov_2	MM	Sars_cov_2	88628	Metapneumovirus
FPRT56	Unrelated	MM	Sars_cov_2	0	Metapneumovirus
FPRT57	Coronaviridae	EQUAL	Coronaviridae	6751	Metapneumovirus
FPRT57	Human	EQUAL	Coronaviridae	0	Metapneumovirus
FPRT57	Influenza	EQUAL	Coronaviridae	0	Metapneumovirus
FPRT57	Rhinovirus	EQUAL	Coronaviridae	0	Metapneumovirus
FPRT57	Sars_cov_2	EQUAL	Coronaviridae	0	Metapneumovirus
FPRT57	Coronaviridae	INDEL	Coronaviridae	3	Metapneumovirus
FPRT57	Human	INDEL	Coronaviridae	0	Metapneumovirus
FPRT57	Influenza	INDEL	Coronaviridae	0	Metapneumovirus
FPRT57	Rhinovirus	INDEL	Coronaviridae	0	Metapneumovirus
FPRT57	Sars_cov_2	INDEL	Coronaviridae	0	Metapneumovirus
FPRT57	Coronaviridae	MM	Coronaviridae	1947	Metapneumovirus
FPRT57	Human	MM	Coronaviridae	0	Metapneumovirus
FPRT57	Influenza	MM	Coronaviridae	0	Metapneumovirus
FPRT57	Rhinovirus	MM	Coronaviridae	0	Metapneumovirus
FPRT57	Sars_cov_2	MM	Coronaviridae	1	Metapneumovirus
FPRT57	Coronaviridae	EQUAL	Discarded	23	Metapneumovirus
FPRT57	Human	EQUAL	Discarded	0	Metapneumovirus
FPRT57	Influenza	EQUAL	Discarded	1636	Metapneumovirus
FPRT57	Rhinovirus	EQUAL	Discarded	17	Metapneumovirus
FPRT57	Sars_cov_2	EQUAL	Discarded	32	Metapneumovirus
FPRT57	Coronaviridae	INDEL	Discarded	0	Metapneumovirus
FPRT57	Human	INDEL	Discarded	0	Metapneumovirus
FPRT57	Influenza	INDEL	Discarded	2	Metapneumovirus
FPRT57	Rhinovirus	INDEL	Discarded	0	Metapneumovirus
FPRT57	Sars_cov_2	INDEL	Discarded	0	Metapneumovirus
FPRT57	Coronaviridae	MM	Discarded	7	Metapneumovirus
FPRT57	Human	MM	Discarded	0	Metapneumovirus
FPRT57	Influenza	MM	Discarded	451	Metapneumovirus
FPRT57	Rhinovirus	MM	Discarded	2	Metapneumovirus
FPRT57	Sars_cov_2	MM	Discarded	10	Metapneumovirus
FPRT57	Coronaviridae	EQUAL	Human	0	Metapneumovirus
FPRT57	Human	EQUAL	Human	245040	Metapneumovirus
FPRT57	Influenza	EQUAL	Human	9	Metapneumovirus
FPRT57	Rhinovirus	EQUAL	Human	0	Metapneumovirus
FPRT57	Sars_cov_2	EQUAL	Human	0	Metapneumovirus
FPRT57	Coronaviridae	INDEL	Human	0	Metapneumovirus
FPRT57	Human	INDEL	Human	79	Metapneumovirus
FPRT57	Influenza	INDEL	Human	0	Metapneumovirus
FPRT57	Rhinovirus	INDEL	Human	0	Metapneumovirus
FPRT57	Sars_cov_2	INDEL	Human	0	Metapneumovirus
FPRT57	Coronaviridae	MM	Human	1	Metapneumovirus
FPRT57	Human	MM	Human	69270	Metapneumovirus
FPRT57	Influenza	MM	Human	20	Metapneumovirus
FPRT57	Rhinovirus	MM	Human	0	Metapneumovirus
FPRT57	Sars_cov_2	MM	Human	6	Metapneumovirus
FPRT57	Coronaviridae	EQUAL	Influenza	0	Metapneumovirus
FPRT57	Human	EQUAL	Influenza	0	Metapneumovirus
FPRT57	Influenza	EQUAL	Influenza	105070	Metapneumovirus
FPRT57	Rhinovirus	EQUAL	Influenza	0	Metapneumovirus
FPRT57	Sars_cov_2	EQUAL	Influenza	0	Metapneumovirus
FPRT57	Coronaviridae	INDEL	Influenza	0	Metapneumovirus
FPRT57	Human	INDEL	Influenza	0	Metapneumovirus
FPRT57	Influenza	INDEL	Influenza	22	Metapneumovirus
FPRT57	Rhinovirus	INDEL	Influenza	0	Metapneumovirus
FPRT57	Sars_cov_2	INDEL	Influenza	0	Metapneumovirus
FPRT57	Coronaviridae	MM	Influenza	0	Metapneumovirus
FPRT57	Human	MM	Influenza	0	Metapneumovirus
FPRT57	Influenza	MM	Influenza	29565	Metapneumovirus
FPRT57	Rhinovirus	MM	Influenza	0	Metapneumovirus
FPRT57	Sars_cov_2	MM	Influenza	0	Metapneumovirus
FPRT57	Coronaviridae	EQUAL	pDiscarded	0	Metapneumovirus
FPRT57	Human	EQUAL	pDiscarded	53	Metapneumovirus
FPRT57	Influenza	EQUAL	pDiscarded	42	Metapneumovirus
FPRT57	Rhinovirus	EQUAL	pDiscarded	0	Metapneumovirus
FPRT57	Sars_cov_2	EQUAL	pDiscarded	4	Metapneumovirus
FPRT57	Coronaviridae	INDEL	pDiscarded	0	Metapneumovirus
FPRT57	Human	INDEL	pDiscarded	0	Metapneumovirus
FPRT57	Influenza	INDEL	pDiscarded	0	Metapneumovirus
FPRT57	Rhinovirus	INDEL	pDiscarded	0	Metapneumovirus
FPRT57	Sars_cov_2	INDEL	pDiscarded	0	Metapneumovirus
FPRT57	Coronaviridae	MM	pDiscarded	6	Metapneumovirus
FPRT57	Human	MM	pDiscarded	10	Metapneumovirus
FPRT57	Influenza	MM	pDiscarded	46	Metapneumovirus
FPRT57	Rhinovirus	MM	pDiscarded	2	Metapneumovirus
FPRT57	Sars_cov_2	MM	pDiscarded	36	Metapneumovirus
FPRT57	Coronaviridae	EQUAL	rc_discarded	0	Metapneumovirus
FPRT57	Human	EQUAL	rc_discarded	18	Metapneumovirus
FPRT57	Influenza	EQUAL	rc_discarded	31	Metapneumovirus
FPRT57	Rhinovirus	EQUAL	rc_discarded	1	Metapneumovirus
FPRT57	Sars_cov_2	EQUAL	rc_discarded	2	Metapneumovirus
FPRT57	Coronaviridae	INDEL	rc_discarded	0	Metapneumovirus
FPRT57	Human	INDEL	rc_discarded	0	Metapneumovirus
FPRT57	Influenza	INDEL	rc_discarded	0	Metapneumovirus
FPRT57	Rhinovirus	INDEL	rc_discarded	0	Metapneumovirus
FPRT57	Sars_cov_2	INDEL	rc_discarded	0	Metapneumovirus
FPRT57	Coronaviridae	MM	rc_discarded	4	Metapneumovirus
FPRT57	Human	MM	rc_discarded	9	Metapneumovirus
FPRT57	Influenza	MM	rc_discarded	47	Metapneumovirus
FPRT57	Rhinovirus	MM	rc_discarded	1	Metapneumovirus
FPRT57	Sars_cov_2	MM	rc_discarded	34	Metapneumovirus
FPRT57	Coronaviridae	EQUAL	Rhinovirus	0	Metapneumovirus
FPRT57	Human	EQUAL	Rhinovirus	0	Metapneumovirus
FPRT57	Influenza	EQUAL	Rhinovirus	0	Metapneumovirus
FPRT57	Rhinovirus	EQUAL	Rhinovirus	1173	Metapneumovirus
FPRT57	Sars_cov_2	EQUAL	Rhinovirus	0	Metapneumovirus
FPRT57	Coronaviridae	INDEL	Rhinovirus	0	Metapneumovirus
FPRT57	Human	INDEL	Rhinovirus	0	Metapneumovirus
FPRT57	Influenza	INDEL	Rhinovirus	0	Metapneumovirus
FPRT57	Rhinovirus	INDEL	Rhinovirus	0	Metapneumovirus
FPRT57	Sars_cov_2	INDEL	Rhinovirus	0	Metapneumovirus
FPRT57	Coronaviridae	MM	Rhinovirus	0	Metapneumovirus
FPRT57	Human	MM	Rhinovirus	0	Metapneumovirus
FPRT57	Influenza	MM	Rhinovirus	0	Metapneumovirus
FPRT57	Rhinovirus	MM	Rhinovirus	364	Metapneumovirus
FPRT57	Sars_cov_2	MM	Rhinovirus	0	Metapneumovirus
FPRT57	Coronaviridae	EQUAL	Sars_cov_2	0	Metapneumovirus
FPRT57	Human	EQUAL	Sars_cov_2	0	Metapneumovirus
FPRT57	Influenza	EQUAL	Sars_cov_2	0	Metapneumovirus
FPRT57	Rhinovirus	EQUAL	Sars_cov_2	0	Metapneumovirus
FPRT57	Sars_cov_2	EQUAL	Sars_cov_2	29842	Metapneumovirus
FPRT57	Coronaviridae	INDEL	Sars_cov_2	0	Metapneumovirus
FPRT57	Human	INDEL	Sars_cov_2	0	Metapneumovirus
FPRT57	Influenza	INDEL	Sars_cov_2	0	Metapneumovirus
FPRT57	Rhinovirus	INDEL	Sars_cov_2	0	Metapneumovirus
FPRT57	Sars_cov_2	INDEL	Sars_cov_2	8	Metapneumovirus
FPRT57	Coronaviridae	MM	Sars_cov_2	0	Metapneumovirus
FPRT57	Human	MM	Sars_cov_2	0	Metapneumovirus
FPRT57	Influenza	MM	Sars_cov_2	0	Metapneumovirus
FPRT57	Rhinovirus	MM	Sars_cov_2	0	Metapneumovirus
FPRT57	Sars_cov_2	MM	Sars_cov_2	8303	Metapneumovirus
FPRT58	Coronaviridae	EQUAL	Coronaviridae	4228	Metapneumovirus
FPRT58	Influenza	EQUAL	Coronaviridae	0	Metapneumovirus
FPRT58	Rhinovirus	EQUAL	Coronaviridae	0	Metapneumovirus
FPRT58	Sars_cov_2	EQUAL	Coronaviridae	0	Metapneumovirus
FPRT58	Unrelated	EQUAL	Coronaviridae	85	Metapneumovirus
FPRT58	Coronaviridae	INDEL	Coronaviridae	0	Metapneumovirus
FPRT58	Influenza	INDEL	Coronaviridae	0	Metapneumovirus
FPRT58	Rhinovirus	INDEL	Coronaviridae	0	Metapneumovirus
FPRT58	Sars_cov_2	INDEL	Coronaviridae	0	Metapneumovirus
FPRT58	Unrelated	INDEL	Coronaviridae	0	Metapneumovirus
FPRT58	Coronaviridae	MM	Coronaviridae	1193	Metapneumovirus
FPRT58	Influenza	MM	Coronaviridae	0	Metapneumovirus
FPRT58	Rhinovirus	MM	Coronaviridae	0	Metapneumovirus
FPRT58	Sars_cov_2	MM	Coronaviridae	0	Metapneumovirus
FPRT58	Unrelated	MM	Coronaviridae	20	Metapneumovirus
FPRT58	Coronaviridae	EQUAL	Discarded	15	Metapneumovirus
FPRT58	Influenza	EQUAL	Discarded	312	Metapneumovirus
FPRT58	Rhinovirus	EQUAL	Discarded	1064	Metapneumovirus
FPRT58	Sars_cov_2	EQUAL	Discarded	75	Metapneumovirus
FPRT58	Unrelated	EQUAL	Discarded	759	Metapneumovirus
FPRT58	Coronaviridae	INDEL	Discarded	0	Metapneumovirus
FPRT58	Influenza	INDEL	Discarded	0	Metapneumovirus
FPRT58	Rhinovirus	INDEL	Discarded	0	Metapneumovirus
FPRT58	Sars_cov_2	INDEL	Discarded	0	Metapneumovirus
FPRT58	Unrelated	INDEL	Discarded	0	Metapneumovirus
FPRT58	Coronaviridae	MM	Discarded	4	Metapneumovirus
FPRT58	Influenza	MM	Discarded	91	Metapneumovirus
FPRT58	Rhinovirus	MM	Discarded	325	Metapneumovirus
FPRT58	Sars_cov_2	MM	Discarded	28	Metapneumovirus
FPRT58	Unrelated	MM	Discarded	198	Metapneumovirus
FPRT58	Coronaviridae	EQUAL	Human	0	Metapneumovirus
FPRT58	Influenza	EQUAL	Human	4	Metapneumovirus
FPRT58	Rhinovirus	EQUAL	Human	0	Metapneumovirus
FPRT58	Sars_cov_2	EQUAL	Human	0	Metapneumovirus
FPRT58	Unrelated	EQUAL	Human	204029	Metapneumovirus
FPRT58	Coronaviridae	INDEL	Human	0	Metapneumovirus
FPRT58	Influenza	INDEL	Human	0	Metapneumovirus
FPRT58	Rhinovirus	INDEL	Human	0	Metapneumovirus
FPRT58	Sars_cov_2	INDEL	Human	0	Metapneumovirus
FPRT58	Unrelated	INDEL	Human	63	Metapneumovirus
FPRT58	Coronaviridae	MM	Human	1	Metapneumovirus
FPRT58	Influenza	MM	Human	5	Metapneumovirus
FPRT58	Rhinovirus	MM	Human	20	Metapneumovirus
FPRT58	Sars_cov_2	MM	Human	13	Metapneumovirus
FPRT58	Unrelated	MM	Human	57924	Metapneumovirus
FPRT58	Coronaviridae	EQUAL	Influenza	0	Metapneumovirus
FPRT58	Influenza	EQUAL	Influenza	21242	Metapneumovirus
FPRT58	Rhinovirus	EQUAL	Influenza	0	Metapneumovirus
FPRT58	Sars_cov_2	EQUAL	Influenza	0	Metapneumovirus
FPRT58	Unrelated	EQUAL	Influenza	0	Metapneumovirus
FPRT58	Coronaviridae	INDEL	Influenza	0	Metapneumovirus
FPRT58	Influenza	INDEL	Influenza	8	Metapneumovirus
FPRT58	Rhinovirus	INDEL	Influenza	0	Metapneumovirus
FPRT58	Sars_cov_2	INDEL	Influenza	0	Metapneumovirus
FPRT58	Unrelated	INDEL	Influenza	0	Metapneumovirus
FPRT58	Coronaviridae	MM	Influenza	0	Metapneumovirus
FPRT58	Influenza	MM	Influenza	6072	Metapneumovirus
FPRT58	Rhinovirus	MM	Influenza	0	Metapneumovirus
FPRT58	Sars_cov_2	MM	Influenza	0	Metapneumovirus
FPRT58	Unrelated	MM	Influenza	0	Metapneumovirus
FPRT58	Coronaviridae	EQUAL	pDiscarded	0	Metapneumovirus
FPRT58	Influenza	EQUAL	pDiscarded	9	Metapneumovirus
FPRT58	Rhinovirus	EQUAL	pDiscarded	10	Metapneumovirus
FPRT58	Sars_cov_2	EQUAL	pDiscarded	12	Metapneumovirus
FPRT58	Unrelated	EQUAL	pDiscarded	1158	Metapneumovirus
FPRT58	Coronaviridae	INDEL	pDiscarded	0	Metapneumovirus
FPRT58	Influenza	INDEL	pDiscarded	0	Metapneumovirus
FPRT58	Rhinovirus	INDEL	pDiscarded	0	Metapneumovirus
FPRT58	Sars_cov_2	INDEL	pDiscarded	0	Metapneumovirus
FPRT58	Unrelated	INDEL	pDiscarded	1	Metapneumovirus
FPRT58	Coronaviridae	MM	pDiscarded	4	Metapneumovirus
FPRT58	Influenza	MM	pDiscarded	14	Metapneumovirus
FPRT58	Rhinovirus	MM	pDiscarded	56	Metapneumovirus
FPRT58	Sars_cov_2	MM	pDiscarded	50	Metapneumovirus
FPRT58	Unrelated	MM	pDiscarded	303	Metapneumovirus
FPRT58	Coronaviridae	EQUAL	rc_discarded	0	Metapneumovirus
FPRT58	Influenza	EQUAL	rc_discarded	4	Metapneumovirus
FPRT58	Rhinovirus	EQUAL	rc_discarded	1	Metapneumovirus
FPRT58	Sars_cov_2	EQUAL	rc_discarded	4	Metapneumovirus
FPRT58	Unrelated	EQUAL	rc_discarded	563	Metapneumovirus
FPRT58	Coronaviridae	INDEL	rc_discarded	0	Metapneumovirus
FPRT58	Influenza	INDEL	rc_discarded	0	Metapneumovirus
FPRT58	Rhinovirus	INDEL	rc_discarded	0	Metapneumovirus
FPRT58	Sars_cov_2	INDEL	rc_discarded	1	Metapneumovirus
FPRT58	Unrelated	INDEL	rc_discarded	0	Metapneumovirus
FPRT58	Coronaviridae	MM	rc_discarded	3	Metapneumovirus
FPRT58	Influenza	MM	rc_discarded	14	Metapneumovirus
FPRT58	Rhinovirus	MM	rc_discarded	33	Metapneumovirus
FPRT58	Sars_cov_2	MM	rc_discarded	124	Metapneumovirus
FPRT58	Unrelated	MM	rc_discarded	165	Metapneumovirus
FPRT58	Coronaviridae	EQUAL	Rhinovirus	0	Metapneumovirus
FPRT58	Influenza	EQUAL	Rhinovirus	0	Metapneumovirus
FPRT58	Rhinovirus	EQUAL	Rhinovirus	81600	Metapneumovirus
FPRT58	Sars_cov_2	EQUAL	Rhinovirus	0	Metapneumovirus
FPRT58	Unrelated	EQUAL	Rhinovirus	100	Metapneumovirus
FPRT58	Coronaviridae	INDEL	Rhinovirus	0	Metapneumovirus
FPRT58	Influenza	INDEL	Rhinovirus	0	Metapneumovirus
FPRT58	Rhinovirus	INDEL	Rhinovirus	22	Metapneumovirus
FPRT58	Sars_cov_2	INDEL	Rhinovirus	0	Metapneumovirus
FPRT58	Unrelated	INDEL	Rhinovirus	0	Metapneumovirus
FPRT58	Coronaviridae	MM	Rhinovirus	0	Metapneumovirus
FPRT58	Influenza	MM	Rhinovirus	0	Metapneumovirus
FPRT58	Rhinovirus	MM	Rhinovirus	22816	Metapneumovirus
FPRT58	Sars_cov_2	MM	Rhinovirus	0	Metapneumovirus
FPRT58	Unrelated	MM	Rhinovirus	26	Metapneumovirus
FPRT58	Coronaviridae	EQUAL	Sars_cov_2	0	Metapneumovirus
FPRT58	Influenza	EQUAL	Sars_cov_2	0	Metapneumovirus
FPRT58	Rhinovirus	EQUAL	Sars_cov_2	0	Metapneumovirus
FPRT58	Sars_cov_2	EQUAL	Sars_cov_2	74182	Metapneumovirus
FPRT58	Unrelated	EQUAL	Sars_cov_2	0	Metapneumovirus
FPRT58	Coronaviridae	INDEL	Sars_cov_2	0	Metapneumovirus
FPRT58	Influenza	INDEL	Sars_cov_2	0	Metapneumovirus
FPRT58	Rhinovirus	INDEL	Sars_cov_2	0	Metapneumovirus
FPRT58	Sars_cov_2	INDEL	Sars_cov_2	28	Metapneumovirus
FPRT58	Unrelated	INDEL	Sars_cov_2	0	Metapneumovirus
FPRT58	Coronaviridae	MM	Sars_cov_2	0	Metapneumovirus
FPRT58	Influenza	MM	Sars_cov_2	0	Metapneumovirus
FPRT58	Rhinovirus	MM	Sars_cov_2	0	Metapneumovirus
FPRT58	Sars_cov_2	MM	Sars_cov_2	20919	Metapneumovirus
FPRT58	Unrelated	MM	Sars_cov_2	0	Metapneumovirus
FPRT59	Coronaviridae	EQUAL	Coronaviridae	360558	Metapneumovirus
FPRT59	Influenza	EQUAL	Coronaviridae	0	Metapneumovirus
FPRT59	Rhinovirus	EQUAL	Coronaviridae	0	Metapneumovirus
FPRT59	Sars_cov_2	EQUAL	Coronaviridae	0	Metapneumovirus
FPRT59	Unrelated	EQUAL	Coronaviridae	0	Metapneumovirus
FPRT59	Coronaviridae	INDEL	Coronaviridae	96	Metapneumovirus
FPRT59	Influenza	INDEL	Coronaviridae	0	Metapneumovirus
FPRT59	Rhinovirus	INDEL	Coronaviridae	0	Metapneumovirus
FPRT59	Sars_cov_2	INDEL	Coronaviridae	0	Metapneumovirus
FPRT59	Unrelated	INDEL	Coronaviridae	0	Metapneumovirus
FPRT59	Coronaviridae	MM	Coronaviridae	101362	Metapneumovirus
FPRT59	Influenza	MM	Coronaviridae	0	Metapneumovirus
FPRT59	Rhinovirus	MM	Coronaviridae	0	Metapneumovirus
FPRT59	Sars_cov_2	MM	Coronaviridae	0	Metapneumovirus
FPRT59	Unrelated	MM	Coronaviridae	0	Metapneumovirus
FPRT59	Coronaviridae	EQUAL	Discarded	1211	Metapneumovirus
FPRT59	Influenza	EQUAL	Discarded	76	Metapneumovirus
FPRT59	Rhinovirus	EQUAL	Discarded	6	Metapneumovirus
FPRT59	Sars_cov_2	EQUAL	Discarded	29	Metapneumovirus
FPRT59	Unrelated	EQUAL	Discarded	4	Metapneumovirus
FPRT59	Coronaviridae	INDEL	Discarded	0	Metapneumovirus
FPRT59	Influenza	INDEL	Discarded	0	Metapneumovirus
FPRT59	Rhinovirus	INDEL	Discarded	0	Metapneumovirus
FPRT59	Sars_cov_2	INDEL	Discarded	0	Metapneumovirus
FPRT59	Unrelated	INDEL	Discarded	0	Metapneumovirus
FPRT59	Coronaviridae	MM	Discarded	326	Metapneumovirus
FPRT59	Influenza	MM	Discarded	20	Metapneumovirus
FPRT59	Rhinovirus	MM	Discarded	4	Metapneumovirus
